url,title,category,news_time,scraped_at
https://www.ettoday.net/news/20260821/3223146.htm,哈利回歸英國真正原因？　傳梅根「接到新工作」成關鍵推手,國際,2026/08/21 11:33,2026-08-21 05:12:26
https://www.ettoday.net/news/20260821/3223175.htm,解放軍釋750mm超級火箭彈畫面　射程500公里覆蓋台海及與那國島,大陸,2026/08/21 11:32,2026-08-21 05:12:26
https://sports.ettoday.net/news/3223188,韓華鷹跌到第8拉警報！季後賽機率剩4.4%　2個月前還有53.9%,體育,2026/08/21 11:30,2026-08-21 05:12:26
https://game.ettoday.net/article/3223157.htm,傳 PS6、新 Xbox 飆破 3 萬元！專家提 3 解方：要有新商業模式,遊戲,2026/08/21 11:29,2026-08-21 05:12:26
https://www.ettoday.net/news/20260821/3223194.htm,國民黨北市議員採配票　白議員參選人：從來不是藍白合「只有藍藍香」,政治,2026/08/21 11:28,2026-08-21 05:12:26
https://www.ettoday.net/news/20260821/3223185.htm,陳幸妤都笑了！　趙建銘「離婚協議書」4大疑點一次看,政治,2026/08/21 11:28,2026-08-21 05:12:26
https://www.ettoday.net/news/20260821/3223121.htm,中國第1綠葉美女！52歲女星遭前夫「坑2840萬」　靠拍短劇還債,大陸,2026/08/21 11:26,2026-08-21 05:12:26
https://www.ettoday.net/news/20260821/3223048.htm,醫師忙上班「把孫女忘在後座」　女嬰受困46°C車上身亡,國際,2026/08/21 11:25,2026-08-21 05:12:26
https://fashion.ettoday.net/news/3223192,陳幸妤受訪穿搭爆紅！HAZZYS格紋洋裝配愛馬仕、踩BV樂福鞋超知性,時尚,2026/08/21 11:24,2026-08-21 05:12:26
https://www.ettoday.net/news/20260821/3223187.htm,桃園男遊台中80萬掉公園...回家才想起來　順利尋回讚警察超威,社會,2026/08/21 11:24,2026-08-21 05:12:26
https://www.ettoday.net/news/20260821/3223193.htm,台南鐵路地下化工程9月辦理履勘　陳世凱：盼提早通車,生活,2026/08/21 11:23,2026-08-21 05:12:26
https://travel.ettoday.net/article/3223123.htm,福岡明治公園開園！博多站前的立體城市綠洲　還有7間美食店舖,旅遊,2026/08/21 11:23,2026-08-21 05:12:26
https://star.ettoday.net/news/3223178,許嘉容代言用AI修圖遭退件　擠胸線真人演出對比照曝光,影劇,2026/08/21 11:21,2026-08-21 05:12:26
https://sports.ettoday.net/news/3223135,帕克的球隊再補強！網羅13年NBA老將克勞德　新賽季聯手米爾斯,體育,2026/08/21 11:21,2026-08-21 05:12:26
https://sports.ettoday.net/news/3223120,打NBA兼當GM！雷霆米契爾接母校重任　跟進柯瑞、里拉德腳步,體育,2026/08/21 11:21,2026-08-21 05:12:26
https://sports.ettoday.net/news/3223100,湖人新老大揪團！唐西奇包機帶14名隊友遊斯洛維尼亞,體育,2026/08/21 11:21,2026-08-21 05:12:26
https://star.ettoday.net/news/3223174,黃大煒遺產風波再起！　胞弟發律師函爭繼承權,影劇,2026/08/21 11:18,2026-08-21 05:12:26
https://house.ettoday.net/news/3223168,傳言真相大白！　周杰倫4.8億買敦北豪宅低樓層「登記昆凌名」,房產雲,2026/08/21 11:18,2026-08-21 05:12:26
https://www.ettoday.net/news/20260821/3223186.htm,找不到車！趙建銘求「維持一下，我出不去」　員警反應全笑噴,生活,2026/08/21 11:17,2026-08-21 05:12:26
https://star.ettoday.net/news/3223179,拒絕出演「鍘美」內幕全說了！孫翠鳳女兒道歉：可能讓家屬再被傷害,影劇,2026/08/21 11:15,2026-08-21 05:12:26
https://www.ettoday.net/news/20260821/3223173.htm,陳水扁太活網「會被沒收手機」！陳幸妤：只能在脆上搞笑給你們看,社會,2026/08/21 11:15,2026-08-21 05:12:26
https://www.ettoday.net/news/20260821/3223144.htm,2男都約她性交易「聽到門外怪聲」　一出來人跑了還被偷8.7萬,社會,2026/08/21 11:15,2026-08-21 05:12:26
https://star.ettoday.net/news/3223171,Lisa性感度假曬「BABY」刺青　與泰男星戀情再掀猜測,影劇,2026/08/21 11:14,2026-08-21 05:12:26
https://www.ettoday.net/news/20260821/3223184.htm,不只普發1萬？　傅崐萁：國民黨團規劃發2萬到3萬元,政治,2026/08/21 11:13,2026-08-21 05:12:26
https://sports.ettoday.net/news/3223183,富邦新秀全數談妥！完整合約一次看　陳柏凱650萬破中職紀錄,體育,2026/08/21 11:13,2026-08-21 05:12:26
https://house.ettoday.net/news/3222701,單價、總價雙創區域近十年新高　「文心天母」洗榜士林豪宅預售實登紀錄,房產雲,2026/08/21 11:12,2026-08-21 05:12:26
